PC1(0.62) PC2(0.31) 
-0.666482 -1.761222 
-1.189927 -0.746579 
-0.317965 -1.909807 
0.057302 -1.766121 
-0.548165 -1.361983 
-0.584703 -1.774944 
-0.204593 -1.612437 
-0.370690 -1.673065 
0.043348 -1.884005 
-0.285045 -2.019588 
-0.402940 -1.953012 
-0.499502 -2.024492 
-0.157960 -2.226666 
-0.373902 -1.585239 
-0.490378 -1.925009 
-0.215311 -1.417689 
-0.661212 -1.443674 
-0.106354 -1.734004 
-0.435679 -2.257148 
-0.630616 -1.450694 
-0.332357 -2.166339 
-0.031550 -1.756103 
0.051391 -2.345571 
0.204036 -2.113523 
-0.043584 -1.975259 
0.353046 -2.322439 
0.063843 -2.179141 
0.118215 -2.025470 
0.310548 -2.062163 
-0.364083 -2.035071 
0.168446 -1.977014 
0.235449 -2.205760 
-0.086530 -2.256435 
0.284784 -2.277543 
-0.139419 -2.188017 
0.131411 -2.186866 
0.025653 -2.378576 
-0.192934 -1.548931 
0.052752 -2.398965 
0.293187 -2.270161 
0.038918 -2.144148 
3.417231 1.520631 
2.892773 1.679474 
2.965756 1.193260 
3.782220 1.337863 
2.822186 1.635691 
3.356519 1.391212 
2.546202 1.526747 
2.844795 1.994133 
3.426726 1.585341 
3.330904 1.734773 
2.519406 1.444793 
2.515447 1.034747 
2.878528 1.523103 
2.511539 0.945254 
2.447108 0.957562 
2.926364 1.113789 
2.486805 1.368594 
2.655943 1.450829 
2.703960 1.294428 
2.512792 -0.273000 
2.525957 -0.961195 
1.934509 -1.080032 
1.863247 -0.656429 
2.875547 -0.236435 
2.514571 -0.169864 
3.005911 -0.287386 
2.462892 -0.435995 
2.982839 -0.227885 
2.033536 -1.057851 
2.168930 -0.488197 
2.327460 -0.645358 
0.526895 -0.687870 
0.903006 -1.235414 
1.629895 -0.939161 
1.433847 -0.944796 
1.043638 -1.057223 
2.130942 -1.021870 
1.837184 -1.017962 
1.063082 -1.209548 
2.447011 -0.858192 
1.597611 -1.082317 
3.112339 -0.173845 
3.467473 0.231895 
1.896019 -0.821179 
0.697954 -0.389564 
0.262439 -0.663281 
1.627509 -0.896987 
2.827575 -0.387189 
1.037121 -1.116481 
2.912278 -0.368659 
1.918596 -0.635127 
2.330316 -0.675056 
2.645318 0.297317 
1.191528 -1.470565 
1.293436 -0.954327 
1.502655 -0.803046 
1.515798 -0.510280 
0.804841 -0.845935 
1.284411 -0.822875 
0.198439 -0.736382 
0.714788 -0.504780 
0.696044 -0.242276 
0.445839 -0.867852 
0.764788 -0.576778 
-0.567337 0.173183 
-0.646696 0.456767 
-0.661957 0.578578 
-0.743219 0.585567 
-0.300786 0.467509 
-0.670058 0.105825 
-0.251419 0.434269 
-0.482448 0.675090 
-0.807913 1.291522 
-0.765764 0.333564 
-0.292527 0.267897 
-0.768929 0.202927 
-0.407841 0.383304 
-0.581874 0.456362 
-0.658670 0.350021 
-0.036012 -0.404586 
-0.576224 0.561203 
-0.741694 0.859255 
-0.532175 0.130331 
-0.456100 0.453056 
-0.700491 0.981359 
-0.469154 0.388001 
-0.337281 0.365924 
-0.737145 0.775908 
-0.313166 1.317303 
-0.567997 0.301927 
-0.647192 1.612882 
-0.647607 0.761195 
-0.833394 1.638513 
-0.476716 0.465897 
-0.591302 1.005305 
-0.780713 0.786428 
-0.780160 0.525669 
0.119725 0.482293 
-0.590470 0.452428 
-0.367776 0.720970 
-2.049995 0.243958 
-2.519171 0.738297 
-1.848725 0.468354 
-1.361075 0.754856 
-1.961225 0.271113 
-2.137984 -0.211199 
-0.977871 -0.003327 
-2.232589 0.381943 
-2.336062 -0.468049 
-1.906161 -0.344690 
-2.632371 -0.314881 
-1.906700 0.533681 
-2.194731 -0.209524 
-1.155084 -0.541041 
-1.399780 -0.322093 
-1.721536 0.204309 
-2.204475 0.566303 
-1.610185 0.347481 
-1.516012 -0.168761 
-2.301808 0.383235 
-1.748152 0.526544 
-1.771402 0.273420 
-1.360905 -0.400994 
-1.861230 0.056173 
-1.907212 0.699934 
-2.109052 1.190138 
-1.386420 0.730599 
-1.517721 0.174646 
-2.063815 -0.096700 
-2.052456 -0.141124 
-1.687895 0.396844 
-2.690519 0.009021 
-2.303569 0.443816 
-1.544038 0.212868 
-2.385202 -0.088993 
-2.537702 0.859145 
-2.468571 0.467869 
-2.338811 0.188362 
-2.749914 0.232897 
-2.296921 -0.001623 
-2.241440 0.485238 
-2.616514 -0.117416 
-1.994966 -0.097253 
-2.432421 0.392502 
-2.409616 0.448506 
-2.470387 0.182889 
-2.428426 0.085071 
-2.647848 0.371806 
-2.780516 0.367185 
-2.824720 0.132357 
-2.015312 -0.407450 
-2.392072 -0.028307 
-2.585696 -0.092689 
-2.478451 -0.010047 
-2.319816 -0.374603 
-2.192423 -0.328687 
-2.515515 -0.089116 
-1.962424 -0.351442 
-2.434835 -0.135453 
-2.221818 0.194199 
-1.952803 -0.916156 
-1.414893 0.588140 
-2.341151 -0.712201 
-2.153929 -1.075249 
-1.185557 -0.648017 
-2.132080 -0.665536 
-2.035358 -0.617794 
-1.591074 -0.749127 
-1.949538 -0.838159 
-1.890679 -1.019138 
-2.345933 -0.210320 
-1.549089 -0.488818 
-2.333167 -0.389841 
-2.176264 -0.083044 
-1.460789 -0.347509 
-2.004021 -1.024925 
-1.951810 -0.820471 
-2.578194 0.870254 
-2.440714 0.242731 
-2.482682 -0.630000 
-2.480205 -0.115288 
-2.281822 -0.605754 
-1.777868 -0.424350 
-2.209471 -0.960830 
-2.490277 0.109260 
-2.616731 0.366609 
-2.253186 -0.147971 
-2.364947 0.036294 
-2.475193 -0.653367 
-2.245121 0.098580 
-0.631424 -0.378569 
-0.325125 1.240828 
0.119707 0.830457 
-0.767893 -0.529901 
-0.215239 1.395871 
0.056392 0.747866 
-0.163954 0.845054 
-0.842859 -0.351290 
-0.788298 0.515479 
0.086120 0.218489 
-0.578584 -0.913889 
-0.907774 0.546778 
-1.101117 -0.270071 
-1.340177 0.143353 
-0.444079 0.693878 
-0.591877 -0.752461 
0.162912 -0.392643 
-0.508645 0.200040 
0.342578 0.455674 
-0.648298 -0.899177 
-0.579866 -0.968020 
0.074417 -0.710126 
0.742992 -0.168777 
1.174828 -0.276118 
-0.014351 -0.665527 
-0.921330 0.063792 
0.217586 0.467239 
0.299762 -0.545478 
1.014382 -0.050205 
0.066064 -0.855365 
2.315957 -0.024368 
-0.189313 -1.189462 
0.783423 -0.395628 
0.843056 -0.505332 
0.461320 -1.015225 
1.262210 -0.177627 
1.852102 -0.178846 
1.918554 -0.059758 
-0.031092 -0.578599 
-0.624293 -0.910465 
-0.106701 -0.866948 
0.682976 -0.192996 
0.584469 -0.599859 
0.533615 0.535164 
0.636120 -0.379006 
-0.050837 -1.097016 
0.233330 0.024654 
1.225014 -0.223815 
-0.632301 -1.046419 
-0.137908 -0.685489 
-0.041138 -0.785351 
-0.857896 -0.827633 
-0.817105 -0.656826 
-0.085074 0.391672 
0.494073 -0.761894 
-0.468663 -0.847247 
0.236012 -0.839023 
0.201352 -0.406748 
-0.331596 -1.097351 
-0.542243 -1.317658 
0.116436 -0.299626 
0.618549 0.669957 
-0.781220 0.589737 
0.291045 -0.659761 
-0.615117 -0.886023 
-0.123047 -0.299113 
-0.471841 -0.111580 
-0.321697 -0.599922 
0.079794 0.113619 
0.454796 -0.635030 
1.049796 -0.784321 
0.117842 -0.144539 
-0.363347 -0.739971 
0.936908 -0.543386 
-0.042638 -0.579999 
-0.166138 -0.031629 
1.119954 -0.638374 
1.527717 -0.327159 
1.177391 -0.272532 
0.675665 -0.741836 
0.701362 -0.681504 
1.197824 -0.095451 
0.223213 -0.657108 
-0.477442 -0.479187 
0.194169 -0.872110 
-0.464741 -1.047189 
-0.878722 -0.675402 
-0.331947 -0.618299 
-0.547026 -0.947656 
-0.623656 -0.825923 
-0.448208 0.266115 
-0.488615 -1.189748 
0.656209 -0.508173 
0.178346 -0.056807 
0.406606 -0.440768 
0.360404 -0.175681 
-0.121508 -0.895865 
-0.350258 -0.046287 
-0.424977 0.957499 
-0.607611 0.220881 
-0.447390 0.080892 
-0.960382 1.167237 
-0.881733 0.097197 
-0.367309 0.079701 
-0.588954 0.261839 
-0.395572 0.364319 
-0.463741 0.333404 
-0.650090 0.277676 
-0.351789 0.260275 
-0.617246 0.376920 
-0.655401 0.501559 
-0.789688 -0.280369 
-0.460666 -0.001281 
-0.522733 1.495895 
-0.765383 0.951064 
-0.472038 0.145187 
-1.096916 1.154374 
-0.913426 0.296026 
-0.540111 0.140091 
-0.786912 0.620806 
-0.732133 0.621873 
-0.647190 0.345522 
-0.720917 0.413931 
-0.716767 0.356224 
-0.595943 -0.099085 
-0.298554 0.320814 
-0.809716 0.446501 
-0.694845 0.799982 
-0.096495 1.501596 
-0.698036 0.309024 
-0.642043 -0.338915 
-0.801945 0.285027 
-0.480682 0.082935 
-0.585473 0.149725 
-0.549357 0.351778 
-0.391436 0.533857 
-0.504542 0.005949 
-0.188323 0.024674 
-0.643675 0.687382 
-0.695420 0.799233 
-0.478023 0.134854 
-0.364368 -0.274325 
-0.638739 0.442762 
-0.591409 0.667851 
-0.469939 0.400593 
-0.485824 0.285109 
-0.918557 0.432325 
-0.805866 -0.207131 
-0.386463 -0.150287 
0.579323 -0.417807 
-0.550149 0.347174 
-0.586999 0.882687 
-0.584146 0.060667 
-0.515396 0.381309 
-0.437742 0.865258 
-0.541934 0.549396 
-0.641290 0.258233 
-0.623463 0.464962 
-0.672482 0.241489 
-0.645736 0.461618 
-0.351733 0.503251 
-0.616993 0.208400 
-0.645489 0.398356 
-0.509222 0.507869 
-0.630036 0.707769 
-0.587274 -0.190257 
-0.624303 0.025562 
-0.781041 0.519214 
-0.504620 -0.163780 
-0.517404 -0.434665 
-0.561648 0.428402 
-0.560696 0.331868 
-0.499941 0.617926 
-0.271896 0.369471 
-0.721402 0.186676 
-0.355593 -0.326434 
-0.574508 0.075099 
-0.786307 0.872558 
-0.318572 0.642481 
0.116743 0.548479 
-0.141251 0.293075 
-0.627354 -0.010859 
-0.748583 -0.047997 
-0.685478 0.192368 
-0.742746 0.273373 
-0.627947 0.144124 
-0.485548 0.618784 
-0.525222 0.145912 
-0.474591 -0.044823 
-0.808195 0.449637 
-0.695481 0.457146 
-0.614043 0.540743 
-0.524274 0.037110 
-0.283835 -0.021825 
-0.713985 0.643967 
0.063751 0.344307 
-0.735594 0.099799 
2.971175 2.214964 
2.542067 0.178035 
1.798643 0.402297 
2.576408 2.088010 
2.250663 -0.039730 
2.253773 -0.355335 
1.439955 -0.562089 
1.799935 -0.883219 
2.089505 0.642804 
2.507589 -0.064333 
1.366856 -0.065882 
1.867893 -0.077291 
2.236223 -0.270347 
4.801784 1.259123 
4.437684 0.902309 
2.059087 -0.606499 
2.134811 -0.620869 
2.891218 0.617289 
1.983043 -0.025183 
2.182167 -0.145781 
3.194931 -0.004541 
2.954254 0.179474 
1.952204 -0.424969 
1.350847 -0.789941 
2.278998 -0.532368 
1.699691 -0.404356 
1.497453 -0.421502 
1.745183 -0.731432 
4.445600 0.600680 
2.877200 1.060629 
2.562989 0.028487 
2.481583 0.102216 
3.228326 1.394719 
1.785047 -0.713835 
3.057301 1.064110 
1.834455 -0.851580 
1.870757 -0.747803 
2.279742 2.631731 
4.230422 0.569156 
3.495300 0.163730 
2.736293 2.556743 
1.707160 2.410073 
2.555088 2.982641 
1.496076 2.573199 
1.172577 2.041326 
1.212948 2.926775 
1.352337 2.214932 
1.764842 2.060864 
1.965210 2.188520 
1.528877 2.244968 
2.013346 2.619290 
2.063463 2.255573 
1.720698 3.020605 
1.882374 2.227227 
1.814366 2.144188 
2.538146 2.754449 
2.692419 2.690349 
3.552085 1.092340 
3.307258 3.020596 
2.726345 3.300839 
1.976052 2.859489 
2.648868 0.485201 
-2.372887 -0.074966 
-2.101699 -0.013874 
-2.009530 -0.575543 
-1.958103 0.346179 
-1.904654 -0.360233 
-2.253348 -0.260128 
-2.146145 -0.511564 
-1.554990 1.986384 
-1.260917 2.454402 
-1.328039 1.934491 
-1.258286 2.153612 
-1.207839 2.372220 
-1.191018 2.276932 
-0.563750 2.934464 
-0.033814 2.038688 
-0.771793 2.273559 
-0.781412 1.573910 
-1.084896 0.889943 
0.655031 2.133581 
0.602033 1.826953 
-0.294946 1.145543 
-1.118243 1.020873 
-1.579789 1.677920 
-1.953717 0.892541 
-2.217686 -0.787141 
-2.017722 -0.799880 
-2.014662 -1.163384 
-2.133539 -0.775208 
-1.154776 -0.965356 
-2.530628 -0.469411 
-2.089354 1.285627 
-2.482455 0.031745 
-2.687346 -0.362016 
-2.543937 -0.134811 
-2.755024 0.216913 
-2.318621 0.083115 
-2.518060 -0.615291 
-2.782947 -0.157314 
-2.094590 -0.389386 
-2.660481 0.488127 
-2.319252 0.209549 
-2.027915 -0.469109 
-2.665121 -0.219877 
-2.303916 -0.001116 
-2.150023 -0.450577 
-2.270247 -0.048141 
-1.228708 0.137139 
-2.389070 -0.698369 
-2.307133 -0.544713 
-2.343481 -0.592698 
-2.312840 -0.686571 
-2.322203 -0.267572 
-2.217172 -0.423656 
-2.430059 -0.250418 
-2.206908 -0.001071 
-2.295732 0.115798 
-2.586847 -0.231968 
-2.322439 0.642212 
-1.979819 0.061165 
-2.608946 0.123263 
-2.290653 0.852357 
-2.384406 -0.709245 
-2.322011 -0.442579 
-2.558607 0.181097 
-2.499375 -0.258298 
-2.300960 0.339009 
-2.508188 -0.142635 
-2.174322 -0.318812 
-1.822585 -0.662375 
-1.928837 -0.336383 
-2.758682 0.472576 
-2.790012 0.609841 
-2.896216 0.966662 
-2.928131 0.315139 
-2.451678 0.425077 
-2.784785 0.446388 
-2.486772 2.020703 
-2.434377 0.509766 
-2.637936 0.157188 
-2.309190 0.042679 
-2.397155 0.399545 
-2.294218 -0.653008 
-2.542132 -0.198965 
-2.364426 -0.216765 
-2.336681 -0.285478 
-2.220506 -0.494061 
-2.421894 -0.476921 
-2.397316 -0.109998 
-2.385768 -0.635937 
-2.399929 -0.509423 
-2.020605 -0.066339 
-2.146395 -0.538304 
-2.363591 0.044004 
-1.976745 -0.324812 
-2.221251 -0.225311 
-2.450380 -0.204174 
-2.335335 -0.634996 
1.990943 -0.407128 
2.462838 -0.466279 
1.756801 -0.991411 
1.269057 -0.823479 
2.244998 0.353866 
2.887344 0.311067 
3.329439 0.607675 
2.662572 0.420743 
2.937924 0.901333 
4.362457 0.891513 
4.525895 1.166484 
2.773016 0.374786 
4.461651 1.085727 
4.245143 1.642740 
4.623554 1.425249 
4.417089 0.940059 
1.670649 -0.532788 
1.728308 -0.337843 
2.780268 0.389322 
4.283245 0.948181 
4.331302 1.108654 
4.832350 1.027590 
3.799002 1.130723 
2.144309 0.004554 
2.819526 1.257620 
4.045794 0.999278 
4.160840 0.997718 
4.830710 2.286406 
2.852490 1.218288 
3.030673 1.436064 
2.952989 1.232323 
2.078357 -0.360672 
2.940376 1.113633 
2.380981 -0.343002 
2.891232 0.675999 
2.628123 -0.217323 
4.061861 0.827825 
2.069465 0.685055 
2.417988 -0.650736 
2.657124 -0.231994 
2.300964 0.777081 
4.672615 1.216311 
3.700064 0.873996 
4.089364 0.887949 
4.607655 1.247769 
4.548549 1.107980 
4.521836 0.847102 
2.433738 -0.272961 
2.288955 -0.214435 
2.611370 0.038933 
2.317694 -0.169039 
3.972971 0.809554 
3.964178 1.206186 
2.745681 0.259184 
3.778544 0.078376 
1.472270 -0.711451 
2.256803 0.266853 
2.770070 1.768529 
1.888452 0.371911 
3.380628 0.347676 
2.347145 0.252396 
3.946999 0.821168 
2.861674 1.516030 
2.048047 -0.428570 
2.353166 -0.090586 
2.544209 -0.248692 
2.373202 1.512827 
2.012908 -0.216335 
2.463746 0.457573 
2.859072 1.038117 
3.636469 0.485277 
2.354412 0.172579 
3.438126 0.017414 
3.454900 0.252044 
3.479649 0.115663 
3.500565 0.451261 
1.723012 -0.508791 
2.752071 -0.213071 
2.469216 -0.374351 
2.315209 -0.068119 
3.324622 0.828555 
2.245057 -0.502489 
2.914083 2.572579 
2.703411 1.053071 
2.149502 -0.419225 
3.559979 0.584960 
4.251317 0.750188 
3.339584 0.282905 
3.484623 0.728021 
3.297080 0.894520 
4.826389 1.441472 
2.520490 -0.273578 
2.272541 -0.467875 
2.959659 0.314162 
1.926860 -0.129174 
2.768460 0.532449 
3.022230 0.662281 
3.595842 0.876426 
3.026805 0.281832 
3.346950 0.576499 
3.228046 0.045164 
1.958699 1.307341 
-0.639412 -1.160426 
-0.540964 -1.028578 
-0.582154 -1.845401 
-0.333599 -1.342155 
-0.560606 -1.830725 
-0.621555 -1.621020 
-0.597719 -1.681477 
-0.409507 -1.152261 
-0.717459 -0.301979 
-0.094579 -1.633953 
-0.242208 -0.969886 
-0.443026 -0.884002 
-0.607355 -1.011719 
-0.168196 -1.565247 
-0.674931 -0.981484 
-1.048194 -1.161737 
-0.225837 -0.669261 
-0.415652 -1.506615 
-0.598875 -1.403360 
-0.030363 -1.797736 
-0.734009 -1.226554 
-0.026502 -2.362928 
-0.045570 -1.848672 
0.173015 -2.121207 
-0.338286 -1.833562 
-0.306010 -2.220987 
-0.238079 -2.218440 
-0.221193 -1.808376 
-0.080386 -0.987397 
0.048261 -2.181173 
-0.020520 -2.188688 
-0.118624 -2.192177 
-0.203696 -2.337603 
0.002678 -2.400577 
-0.083809 -2.244631 
0.072137 -2.314006 
0.449004 -2.040344 
0.370709 -1.864657 
0.366627 -1.982642 
-0.257965 -2.366322 
0.412001 -1.987761 
-0.113210 -2.385626 
-0.225632 -2.237181 
-0.318408 2.421645 
-0.489797 2.791211 
-1.488751 2.152485 
-0.728110 2.565425 
-0.975112 2.834528 
-0.934870 2.115210 
-1.638502 2.263738 
-0.637574 2.516526 
-0.689665 2.401690 
-0.789970 2.237381 
-0.750641 2.513999 
-0.618569 2.876366 
-1.592449 3.182922 
-0.834342 2.150205 
-1.251351 1.863882 
-1.618195 1.746789 
-0.670560 2.581271 
-1.178142 1.098261 
-0.826716 2.386715 
-1.211333 1.012315 
-0.883413 2.559853 
-0.862425 2.608403 
-0.932655 1.061425 
-0.736317 3.385505 
-1.426310 1.822254 
-0.866941 1.834760 
-0.408667 2.369391 
-0.453962 2.428314 
-0.397077 1.932504 
-1.134681 1.319970 
-0.095748 2.519213 
-1.085571 1.908384 
-0.900159 1.487783 
-0.833634 1.213886 
-0.242754 2.525069 
-0.516490 2.260582 
-1.299085 1.588813 
-1.177018 1.745259 
-0.741225 2.477378 
-0.517888 3.113938 
-1.522455 1.630850 
-0.906076 2.659928 
-0.401685 2.352376 
-0.965187 2.155964 
-1.380686 1.341238 
-1.568277 2.061814 
-0.929127 2.268521 
-1.210302 2.406054 
-1.330381 1.015773 
-1.492902 3.350975 
-0.602203 1.829823 
-0.530602 2.452737 
-0.666842 2.832347 
-0.864971 2.153376 
-0.902552 1.426153 
-1.166981 1.509805 
-1.093891 2.349671 
-0.861494 2.267609 
-1.034116 2.092894 
-0.592010 2.315201 
-0.590259 2.229065 
-0.658474 2.244636 
-1.307014 1.998125 
-0.999549 2.635656 
-0.527726 2.428827 
-1.253006 1.601718 
-0.988864 2.406219 
-0.850627 2.779017 
-1.891474 1.269198 
-0.905179 2.468837 
-1.089261 2.895308 
-1.039941 1.515464 
-0.475379 1.940372 
-1.335178 1.759130 
-0.775061 1.847681 
-0.618274 1.880177 
-0.697998 2.529948 
-0.447379 2.558859 
-0.637417 2.153680 
-1.011353 2.837969 
-0.737816 2.125511 
-0.955000 2.388100 
-0.549924 2.393363 
-1.006719 2.635883 
-0.740813 1.652841 
-0.329431 2.218631 
-0.924239 2.354222 
-1.687245 2.758390 
5.026136 4.012242 
4.478028 1.937753 
3.219522 0.231569 
2.474789 -1.403654 
1.953553 -1.653241 
2.074670 -1.559818 
1.712080 -1.440284 
5.047723 1.220396 
2.040465 -1.110302 
2.176853 -1.219212 
1.550538 -1.092970 
1.656607 -1.227555 
1.753318 -1.050979 
2.965440 -1.322823 
2.710732 -1.102701 
1.767752 -1.623575 
1.766064 -1.658804 
3.453899 2.165687 
3.183744 0.906218 
2.637742 1.262790 
2.933642 1.902477 
3.187775 2.097867 
3.187883 2.344621 
3.049057 2.879133 
4.056120 2.509113 
4.194368 2.299948 
2.931452 1.409584 
3.513469 1.937152 
2.479347 0.839522 
2.866896 2.206052 
2.620681 0.540349 
4.014749 2.071543 
3.712392 2.799568 
4.131749 2.322171 
2.886306 2.851561 
2.971741 2.830032 
3.051591 1.427054 
2.790254 1.549692 
3.603086 1.199076 
2.926223 0.983142 
3.755959 1.153105 
2.740123 1.114390 
4.111161 2.209230 
4.781826 1.931112 
3.084171 1.368688 
2.998669 1.297258 
2.693530 1.486556 
4.295533 2.502445 
3.063890 1.730293 
4.433494 2.056233 
3.799813 2.095132 
2.555299 1.215867 
2.713724 1.048456 
3.472652 1.294032 
2.545668 0.713814 
3.865232 1.804927 
4.051402 1.901900 
3.372230 1.611726 
4.065691 2.945260 
3.633107 1.290676 
3.098573 2.143531 
3.976580 3.154123 
3.688374 2.305036 
2.676097 1.515442 
2.978737 1.869674 
3.659604 3.176776 
3.052982 1.927991 
2.827944 1.874760 
3.083699 1.342644 
3.115048 1.903823 
3.932222 2.866193 
3.262202 1.644510 
2.981267 1.523851 
3.528095 2.184948 
4.295200 2.004251 
2.517013 1.348995 
2.328422 0.993667 
2.692333 1.225076 
3.032766 0.914018 
3.163796 0.995618 
3.204602 1.473117 
3.611055 1.298028 
2.758572 1.246772 
2.549343 1.292236 
2.799715 1.510567 
3.268413 1.850320 
4.556737 2.562420 
3.889616 1.834740 
2.818583 1.526647 
3.278980 2.575868 
2.898661 2.179584 
2.681349 3.061989 
2.346298 3.181498 
2.364704 3.028763 
2.347356 3.183956 
2.868369 1.960776 
3.366422 2.408553 
2.657541 1.699940 
2.561029 1.399894 
3.937588 2.273107 
2.948067 1.408775 
2.989869 1.571027 
2.688605 1.129396 
3.021197 2.481897 
2.983959 1.252590 
3.572251 2.278590 
3.381232 1.619260 
3.471235 1.831692 
3.583418 1.229569 
4.667522 2.398324 
2.673560 1.525986 
3.845577 1.860504 
2.448493 0.599148 
2.484837 1.047526 
2.957370 1.805465 
3.068690 2.520750 
-2.487407 0.103282 
-2.073677 -0.243493 
-2.881974 0.389349 
-2.522981 -0.341167 
-2.210566 0.351979 
-2.591334 0.402832 
-2.392831 -0.462791 
-2.660657 0.193485 
-2.375099 -0.261319 
-1.614407 -0.010275 
-2.760696 0.654453 
-2.252394 -0.093327 
-2.662974 0.387681 
-2.892853 0.147034 
-2.362704 0.559002 
-2.599071 0.227132 
-2.272908 -0.291912 
-2.080739 -0.138933 
-1.974940 -0.140130 
-2.239225 0.001246 
-2.600569 -0.034389 
-2.238455 -0.914115 
-1.951012 -1.041092 
-1.897266 -0.789689 
-1.501012 -0.608915 
-1.779984 -0.523168 
-2.003830 -0.846784 
-2.348154 -0.465801 
-1.832604 -0.924194 
-1.752431 -0.883206 
-1.836091 -0.503224 
-2.593177 0.144356 
-2.478953 0.705882 
-2.001512 0.079998 
-2.031842 -0.775111 
-2.108231 -1.068523 
-2.055492 -1.072517 
-1.988003 0.172203 
-1.880927 -0.904671 
-1.861257 -1.367329 
-1.708872 -1.735029 
-2.223237 -0.716027 
-1.985117 -1.338071 
-1.552856 -0.958894 
-1.488696 -1.509709 
-1.570045 -1.665046 
-1.680363 -1.533147 
-1.635911 -1.369330 
-1.887752 -0.878942 
-1.733544 -0.888520 
-1.742872 -0.790507 
-1.749848 -1.622012 
-2.298395 -0.838741 
-2.195957 -1.167172 
-1.790944 -0.754515 
-1.917599 -1.295328 
-1.937456 -1.453125 
-1.726853 -0.964310 
-1.553226 -0.648403 
-1.969180 -0.663262 
-1.712006 -1.432483 
-2.100975 -0.863294 
-2.008011 -0.857069 
-2.069565 -1.246322 
-1.341197 -0.476931 
-1.916311 -0.884850 
-1.798899 -1.635570 
-1.680746 -1.436699 
-1.573329 -1.023348 
-1.652578 -0.842102 
-1.869316 -1.139708 
-1.935150 -1.129478 
-1.441329 -0.271588 
-1.523982 -0.942922 
-1.815317 -0.831441 
-2.161863 -1.001986 
-2.575790 -0.393938 
-2.194610 -0.381979 
-0.994508 -0.459469 
-1.933789 -0.962291 
-0.891912 -1.822360 
-1.671460 -2.074330 
-1.397468 -1.648547 
-1.635881 -1.894835 
-0.636440 -1.791936 
-1.194578 -2.124389 
-1.550632 -1.789782 
-2.118907 -1.284796 
-1.840087 -1.351194 
-1.629837 -1.195670 
-1.407414 -1.942471 
-1.954977 -1.350953 
-1.862127 -1.826450 
-1.746294 -0.841154 
-1.621414 -1.334967 
-1.531796 -1.542842 
-0.839431 -1.166812 
-1.970273 -1.042065 
-1.959397 -0.872168 
-2.025754 -0.875394 
-1.696477 -0.950872 
3.235971 -1.111192 
3.152141 -1.344330 
2.917132 -1.868299 
3.095912 -1.346325 
2.690453 -1.869753 
3.053640 -1.908583 
2.888871 -1.567095 
4.891707 -0.953163 
3.427196 -1.570085 
3.383327 -1.483629 
3.536981 -1.452291 
3.442333 -1.464760 
3.011273 -1.287764 
2.728595 -1.752282 
2.946284 -1.384336 
2.851536 -1.656348 
2.978573 -1.720756 
3.238648 -1.644480 
3.188257 -1.666904 
3.072615 -1.623919 
2.859529 -1.800402 
3.509035 -1.323765 
2.897764 -1.719064 
3.094931 -1.584958 
3.092070 -1.539688 
3.403451 -1.460595 
3.041837 -1.769446 
3.279402 -1.398365 
2.952645 -1.618522 
3.212331 -1.624883 
2.910652 -1.621019 
2.887189 -1.649095 
2.632292 -1.987586 
3.055270 -1.586310 
3.424791 -1.471036 
2.959663 -1.589298 
2.928969 -1.776306 
3.273487 -1.681281 
2.778618 -1.395308 
3.106359 -1.770372 
3.065243 -1.346119 
2.991854 -1.750641 
3.069687 -1.573543 
3.323116 -1.230876 
2.656377 -1.195120 
3.218706 -1.636301 
3.346003 -1.349557 
3.142481 -1.315068 
3.301722 -1.587938 
